"Year","Age","Triangle","Cohort","Population","Deaths" 
1996,24,2,1971,266516.78,220
1996,25,1,1971,262726.82,277
1996,25,2,1970,259350.49,253
1996,26,1,1970,255542.16,244
1996,26,2,1969,252347.49,224
1996,27,1,1969,249131.22,241
1996,27,2,1968,246598.73,221
1996,28,1,1968,244214.57,252
1996,28,2,1967,242490.57,233
1996,29,1,1967,240720.77,236
1996,29,2,1966,239526.23,217
1996,30,1,1966,238036.51,276
1996,30,2,1965,237105.67,254
1996,31,1,1965,235727.39,249
1996,31,2,1964,234915.29,231
1996,32,1,1964,233349.31,262
1996,32,2,1963,232371.11,243
1996,33,1,1963,230307.99,260
1996,33,2,1962,228939.84,242
1996,34,1,1962,226597.13,230
1996,34,2,1961,225006.28,215
1996,35,1,1961,222652.85,298
1996,35,2,1960,221094.17,280
1996,36,1,1960,218840.55,270
1996,36,2,1959,217386.07,256
1996,37,1,1959,215476.65,290
1996,37,2,1958,214318.75,275
1996,38,1,1958,212893.69,292
1996,38,2,1957,212141.94,278
1996,39,1,1957,211043.8,323
1996,39,2,1956,210568.5,307
1996,40,1,1956,209437.58,372
1996,40,2,1955,208993.3,356
1996,41,1,1955,207727.23,334
1996,41,2,1954,207174.29,318
1996,42,1,1954,205574.26,376
1996,42,2,1953,204726.2,359
1996,43,1,1953,202496.33,406
1996,43,2,1952,201170.88,387
1996,44,1,1952,198450.58,454
1996,44,2,1951,196760.07,431
1996,45,1,1951,193907.8,521
1996,45,2,1950,192154.16,494
1996,46,1,1950,189232.71,523
1996,46,2,1949,187405.98,494
1996,47,1,1949,184469.04,560
1996,47,2,1948,182620.54,525
1996,48,1,1948,179655.07,610
1996,48,2,1947,177823.28,570
1996,49,1,1947,174795.05,670
1996,49,2,1946,172990.16,623
1996,50,1,1946,169903.93,758
1996,50,2,1945,168168.7,703
1996,51,1,1945,165043.04,779
1996,51,2,1944,163343.59,720
1996,52,1,1944,160222.86,753
1996,52,2,1943,158549.17,694
1996,53,1,1943,155464.24,851
1996,53,2,1942,153918.87,783
1996,54,1,1942,150877.29,876
1996,54,2,1941,149487.81,804
1996,55,1,1941,146472.02,983
1996,55,2,1940,145223.8,903
1996,56,1,1940,142202.77,1055
1996,56,2,1939,141077.25,968
1996,57,1,1939,138174.75,999
1996,57,2,1938,137192.93,918
1996,58,1,1938,134524.98,1083
1996,58,2,1937,133840.69,995
1996,59,1,1937,131319.58,1134
1996,59,2,1936,130897.81,1045
1996,60,1,1936,128325.6,1324
1996,60,2,1935,128058.52,1215
1996,61,1,1935,125422.03,1281
1996,61,2,1934,125227.88,1178
1996,62,1,1934,122543.49,1384
1996,62,2,1933,122392.04,1269
1996,63,1,1933,119589.04,1528
1996,63,2,1932,119526.83,1397
1996,64,1,1932,116576.35,1606
1996,64,2,1931,116479.66,1462
1996,65,1,1931,113435.6,1789
1996,65,2,1930,113404.27,1618
1996,66,1,1930,110252.5,1789
1996,66,2,1929,110276.46,1610
1996,67,1,1929,106819.21,1791
1996,67,2,1928,106631.58,1604
1996,68,1,1928,102669.63,1940
1996,68,2,1927,102176.4,1729
1996,69,1,1927,97740.78,1952
1996,69,2,1926,96926.85,1732
1996,70,1,1926,92313.31,1977
1996,70,2,1925,91313.86,1748
1996,71,1,1925,86574.92,2007
1996,71,2,1924,85430.79,1767
1996,72,1,1924,80430.59,2029
1996,72,2,1923,79062.36,1781
1996,73,1,1923,73865.72,2108
1996,73,2,1922,72433.6,1851
1996,74,1,1922,67273.22,2086
1996,74,2,1921,66078.23,1835
1996,75,1,1921,60992.21,2131
1996,75,2,1920,59983.68,1876
1996,76,1,1920,54949.53,1998
1996,76,2,1919,54030.31,1757
1996,77,1,1919,49277.92,1805
1996,77,2,1918,48572.8,1589
1996,78,1,1918,44080.27,1850
1996,78,2,1917,43564.58,1627
1996,79,1,1917,39384.57,1779
1996,79,2,1916,39065.82,1554
1996,80,1,1916,35385.79,1740
1996,80,2,1915,35639.4,1508
1996,81,1,1915,32669.3,1795
1996,81,2,1914,32749.19,1542
1996,82,1,1914,29352.45,1778
1996,82,2,1913,29012.7,1515
1996,83,1,1913,25705.94,1611
1996,83,2,1912,25275.17,1361
1996,84,1,1912,22039.28,1558
1996,84,2,1911,21468.38,1304
1996,85,1,1911,18305.94,1418
1996,85,2,1910,17617.5,1170
1996,86,1,1910,14956.61,1296
1996,86,2,1909,14516.71,1051
1996,87,1,1909,12138.05,1206
1996,87,2,1908,11776.4,966
1996,88,1,1908,9558.46,984
1996,88,2,1907,9083.53,777
1996,89,1,1907,7350.62,827
1996,89,2,1906,7039.71,645
1996,90,1,1906,5667.69,743
1996,90,2,1905,5514.68,574
1996,91,1,1905,4351.67,608
1996,91,2,1904,4230.67,468
1996,92,1,1904,3224.22,500
1996,92,2,1903,3068.78,383
1996,93,1,1903,2278.27,350
1996,93,2,1902,2137.76,267
1996,94,1,1902,1608.34,242
1996,94,2,1901,1530.92,185
1996,95,1,1901,1144.13,226
1996,95,2,1900,1116.34,174
1996,96,1,1900,768.48,127
1996,96,2,1899,692.63,98
1996,97,1,1899,464.59,91
1996,97,2,1898,404.54,70
1996,98,1,1898,283.82,60
1996,98,2,1897,280.1,47
1996,99,1,1897,177.46,59
1996,99,2,1896,168.83,47
1996,100,1,1896,95.04,22.76
1996,100,2,1895,85.47,17.23
1996,101,1,1895,52.74,13.39
1996,101,2,1894,47.33,10.1
1996,102,1,1894,28.89,7.73
1996,102,2,1893,26.58,6.04
1996,103,1,1893,15.77,4.55
1996,103,2,1892,14.43,3.44
1996,104,1,1892,8.23,2.56
1996,104,2,1891,7.4,1.92
1996,105,1,1891,3.73,1.4
1996,105,2,1890,2.99,1.01
1996,106,1,1890,1.32,0.73
1996,106,2,1889,1.18,0.52
1996,107,1,1889,0.33,0.37
1996,107,2,1888,0.27,0.27
1996,108,1,1888,0,0
1996,108,2,1887,0,0
1996,109,1,1887,0,0
1996,109,2,1886,0,0
1996,110,1,1886,0,0
1996,110,2,1885,0,0
1996,111,1,1885,0,0
1996,111,2,1884,0,0
1996,112,1,1884,0,0
1996,112,2,1883,0,0
1996,113,1,1883,0,0
1996,113,2,1882,0,0
1996,114,1,1882,0,0
1996,114,2,1881,0,0
1996,115,1,1881,0,0
1996,115,2,1880,0,0
1996,116,1,1880,0,0
1996,116,2,1879,0,0
1996,117,1,1879,0,0
1996,117,2,1878,0,0
1996,118,1,1878,0,0
1996,118,2,1877,0,0
1996,119,1,1877,0,0
1996,119,2,1876,0,0
1996,120,1,1876,0,0
1996,120,2,1875,0,0
1996,121,1,1875,0,0
1996,121,2,1874,0,0
1996,122,1,1874,0,0
1996,122,2,1873,0,0
1996,123,1,1873,0,0
1996,123,2,1872,0,0
1996,124,1,1872,0,0
1996,124,2,1871,0,0
1996,125,1,1871,0,0
1996,125,2,1870,0,0
1996,126,1,1870,0,0
1996,126,2,1869,0,0
1996,127,1,1869,0,0
1996,127,2,1868,0,0
1996,128,1,1868,0,0
1996,128,2,1867,0,0
1996,129,1,1867,0,0
1996,129,2,1866,0,0
1996,130,1,1866,0,0
1996,130,2,1865,0,0
1997,0,1,1997,355982,6387
1997,0,2,1996,341695.31,939
1997,1,1,1996,339920.17,342
1997,1,2,1995,336213.43,226
1997,2,1,1995,341774.35,185
1997,2,2,1994,343500.32,130
1997,3,1,1994,344157.08,122
1997,3,2,1993,342529.3,88
1997,4,1,1993,345381.87,91
1997,4,2,1992,345830.78,71
1997,5,1,1992,348280.56,74
1997,5,2,1991,349284.95,60
1997,6,1,1991,349618.8,55
1997,6,2,1990,349582.93,47
1997,7,1,1990,350645.6,57
1997,7,2,1989,351752.38,49
1997,8,1,1989,347947.14,56
1997,8,2,1988,345125.48,51
1997,9,1,1988,342236.37,51
1997,9,2,1987,339512.09,47
1997,10,1,1987,337397.46,54
1997,10,2,1986,335020.57,51
1997,11,1,1986,333314.1,56
1997,11,2,1985,331257.65,53
1997,12,1,1985,330159.85,57
1997,12,2,1984,328928.19,56
1997,13,1,1984,329097.39,65
1997,13,2,1983,329466.11,65
1997,14,1,1983,330816.44,85
1997,14,2,1982,332507.27,85
1997,15,1,1982,334177.39,119
1997,15,2,1981,336119.45,119
1997,16,1,1981,337833.94,146
1997,16,2,1980,339718.83,146
1997,17,1,1980,341010.63,198
1997,17,2,1979,342435.99,196
1997,18,1,1979,341399.82,222
1997,18,2,1978,340743.14,217
1997,19,1,1978,336215.28,235
1997,19,2,1977,332618.47,226
1997,20,1,1977,325806.71,257
1997,20,2,1976,320385.06,244
1997,21,1,1976,313174.53,226
1997,21,2,1975,307325.75,211
1997,22,1,1975,300381.94,238
1997,22,2,1974,294526.24,220
1997,23,1,1974,288289.67,237
1997,23,2,1973,282890.28,219
1997,24,1,1973,277997.95,231
1997,24,2,1972,273620.8,212
1997,25,1,1972,269682.96,260
1997,25,2,1971,266079.14,238
1997,26,1,1971,262194.66,250
1997,26,2,1970,258716.83,228
1997,27,1,1970,254885.94,244
1997,27,2,1969,251643.72,224
1997,28,1,1969,248443.26,233
1997,28,2,1968,245919.58,214
1997,29,1,1968,243585.37,243
1997,29,2,1967,241896.31,225
1997,30,1,1967,240122.7,267
1997,30,2,1966,238945.35,246
1997,31,1,1966,237465.98,217
1997,31,2,1965,236521.49,201
1997,32,1,1965,235164.41,236
1997,32,2,1964,234308.51,219
1997,33,1,1964,232703.93,242
1997,33,2,1963,231658.13,226
1997,34,1,1963,229578.57,254
1997,34,2,1962,228172.99,238
1997,35,1,1962,225791.33,267
1997,35,2,1961,224193.53,251
1997,36,1,1961,221826.9,287
1997,36,2,1960,220281.02,270
1997,37,1,1960,218058.22,266
1997,37,2,1959,216619.56,251
1997,38,1,1959,214760.24,272
1997,38,2,1958,213631.43,259
1997,39,1,1958,212235.6,299
1997,39,2,1957,211503.09,284
1997,40,1,1957,210353.05,358
1997,40,2,1956,209865.85,341
1997,41,1,1956,208709.18,363
1997,41,2,1955,208264.17,347
1997,42,1,1955,206958.68,384
1997,42,2,1954,206405.33,366
1997,43,1,1954,204690.57,405
1997,43,2,1953,203802.78,386
1997,44,1,1953,201495.23,406
1997,44,2,1952,200118.1,386
1997,45,1,1952,197340.87,499
1997,45,2,1951,195634.44,473
1997,46,1,1951,192752.62,543
1997,46,2,1950,191030.44,513
1997,47,1,1950,188073.13,583
1997,47,2,1949,186282.53,547
1997,48,1,1949,183265.48,623
1997,48,2,1948,181446.87,582
1997,49,1,1948,178384.57,656
1997,49,2,1947,176552.93,610
1997,50,1,1947,173382.37,791
1997,50,2,1946,171584.16,732
1997,51,1,1946,168415.82,733
1997,51,2,1945,166683.49,679
1997,52,1,1945,163556.91,786
1997,52,2,1944,161837.56,725
1997,53,1,1944,158616.57,857
1997,53,2,1943,156941.61,788
1997,54,1,1943,153745.92,867
1997,54,2,1942,152194.78,794
1997,55,1,1942,149055.96,941
1997,55,2,1941,147640.24,864
1997,56,1,1941,144497.97,1047
1997,56,2,1940,143241.28,961
1997,57,1,1940,140164.66,1091
1997,57,2,1939,139075.57,1002
1997,58,1,1939,136078.08,1092
1997,58,2,1938,135121.28,1004
1997,59,1,1938,132336.49,1115
1997,59,2,1937,131652.35,1026
1997,60,1,1937,128944.35,1261
1997,60,2,1936,128483.69,1162
1997,61,1,1936,125798.88,1298
1997,61,2,1935,125513.18,1192
1997,62,1,1935,122810.39,1344
1997,62,2,1934,122579.94,1231
1997,63,1,1934,119741.62,1423
1997,63,2,1933,119520.24,1300
1997,64,1,1933,116603.24,1613
1997,64,2,1932,116529.04,1468
1997,65,1,1932,113416.09,1691
1997,65,2,1931,113295.94,1530
1997,66,1,1931,110124.88,1814
1997,66,2,1930,110049.54,1633
1997,67,1,1930,106806.83,1870
1997,67,2,1929,106819.85,1675
1997,68,1,1929,103163.04,1925
1997,68,2,1928,102951.85,1715
1997,69,1,1928,98855.92,1945
1997,69,2,1927,98334.7,1724
1997,70,1,1927,93853.38,2067
1997,70,2,1926,93083.76,1827
1997,71,1,1926,88428.36,1982
1997,71,2,1925,87479.06,1745
1997,72,1,1925,82666.54,2131
1997,72,2,1924,81550.82,1872
1997,73,1,1924,76405.84,2077
1997,73,2,1923,75040.84,1824
1997,74,1,1923,69674.76,2219
1997,74,2,1922,68217.21,1952
1997,75,1,1922,62967.78,2041
1997,75,2,1921,61745.75,1796
1997,76,1,1921,56669.51,2127
1997,76,2,1920,55627.74,1872
1997,77,1,1920,50648.42,1979
1997,77,2,1919,49767.03,1744
1997,78,1,1919,45048.86,1816
1997,78,2,1918,44372.96,1597
1997,79,1,1918,39941.23,1843
1997,79,2,1917,39478.32,1611
1997,80,1,1917,34969.66,1737
1997,80,2,1916,34900.18,1505
1997,81,1,1916,32106.79,1765
1997,81,2,1915,32336.4,1518
1997,82,1,1915,29377.3,1752
1997,82,2,1914,29429.19,1493
1997,83,1,1914,26187.45,1714
1997,83,2,1913,25886.7,1448
1997,84,1,1913,22740.94,1570
1997,84,2,1912,22356.17,1313
1997,85,1,1912,19271.78,1509
1997,85,2,1911,18746.38,1246
1997,86,1,1911,15762.94,1389
1997,86,2,1910,15151.5,1126
1997,87,1,1910,12679.61,1157
1997,87,2,1909,12259.71,926
1997,88,1,1909,10163.05,1055
1997,88,2,1908,9826.4,834
1997,89,1,1908,7877.96,919
1997,89,2,1907,7479.53,716
1997,90,1,1907,5932.12,715
1997,90,2,1906,5651.71,551
1997,91,1,1906,4488.19,596
1997,91,2,1905,4332.68,457
1997,92,1,1905,3390.17,467
1997,92,2,1904,3262.67,358
1997,93,1,1904,2475.72,380
1997,93,2,1903,2335.78,289
1997,94,1,1903,1729.27,285
1997,94,2,1902,1628.76,217
1997,95,1,1902,1185.84,209
1997,95,2,1901,1119.92,160
1997,96,1,1901,834.13,139
1997,96,2,1900,815.34,107
1997,97,1,1900,562.48,114
1997,97,2,1899,503.63,87
1997,98,1,1899,327.59,46
1997,98,2,1898,274.54,36
1997,99,1,1898,186.82,51
1997,99,2,1897,174.1,39
1997,100,1,1897,107.27,24.77
1997,100,2,1896,99.07,19.62
1997,101,1,1896,61.49,15.22
1997,101,2,1895,54.86,11.33
1997,102,1,1895,33.31,8.66
1997,102,2,1894,29.51,6.42
1997,103,1,1894,17.69,4.83
1997,103,2,1893,16,3.71
1997,104,1,1893,9.34,2.75
1997,104,2,1892,8.43,2.05
1997,105,1,1892,4.68,1.5
1997,105,2,1891,4.08,1.1
1997,106,1,1891,1.83,0.8
1997,106,2,1890,1.25,0.56
1997,107,1,1890,0.34,0.4
1997,107,2,1889,0.28,0.28
1997,108,1,1889,0,0
1997,108,2,1888,0,0
1997,109,1,1888,0,0
1997,109,2,1887,0,0
1997,110,1,1887,0,0
1997,110,2,1886,0,0
1997,111,1,1886,0,0
1997,111,2,1885,0,0
1997,112,1,1885,0,0
1997,112,2,1884,0,0
1997,113,1,1884,0,0
1997,113,2,1883,0,0
1997,114,1,1883,0,0
1997,114,2,1882,0,0
1997,115,1,1882,0,0
1997,115,2,1881,0,0
1997,116,1,1881,0,0
1997,116,2,1880,0,0
1997,117,1,1880,0,0
1997,117,2,1879,0,0
1997,118,1,1879,0,0
1997,118,2,1878,0,0
1997,119,1,1878,0,0
1997,119,2,1877,0,0
1997,120,1,1877,0,0
1997,120,2,1876,0,0
1997,121,1,1876,0,0
1997,121,2,1875,0,0
1997,122,1,1875,0,0
1997,122,2,1874,0,0
1997,123,1,1874,0,0
1997,123,2,1873,0,0
1997,124,1,1873,0,0
1997,124,2,1872,0,0
1997,125,1,1872,0,0
1997,125,2,1871,0,0
1997,126,1,1871,0,0
1997,126,2,1870,0,0
1997,127,1,1870,0,0
1997,127,2,1869,0,0
1997,128,1,1869,0,0
1997,128,2,1868,0,0
1997,129,1,1868,0,0
1997,129,2,1867,0,0
1997,130,1,1867,0,0
1997,130,2,1866,0,0
1998,0,1,1998,351295,6547
1998,0,2,1997,350167.24,962
1998,1,1,1997,346818.32,342
1998,1,2,1996,343510.92,224
1998,2,1,1996,343118.96,199
1998,2,2,1995,339993.38,139
1998,3,1,1995,344854.59,118
1998,3,2,1994,345750.85,87
1998,4,1,1994,346498.67,107
1998,4,2,1993,344912.96,82
1998,5,1,1993,347295.89,78
1998,5,2,1992,347262.17,64
1998,6,1,1992,349181.12,70
1998,6,2,1991,349646.67,59
1998,7,1,1991,349769.6,65
1998,7,2,1990,349530.82,56
1998,8,1,1990,350117.25,61
1998,8,2,1989,350763.79,56
1998,9,1,1989,347365.92,53
1998,9,2,1988,344956.65,49
1998,10,1,1988,342281.08,53
1998,10,2,1987,339771.35,50
1998,11,1,1987,337698.58,53
1998,11,2,1986,335367.56,52
1998,12,1,1986,333551.53,58
1998,12,2,1985,331390.51,57
1998,13,1,1985,330116.52,72
1998,13,2,1984,328728.67,72
1998,14,1,1984,328809.88,84
1998,14,2,1983,329125.61,84
1998,15,1,1983,330484.72,117
1998,15,2,1982,332235.33,117
1998,16,1,1982,333928.22,143
1998,16,2,1981,335949.05,143
1998,17,1,1981,337646.96,192
1998,17,2,1980,339583.27,190
1998,18,1,1980,340714.6,232
1998,18,2,1979,342051.5,224
1998,19,1,1979,340716.55,240
1998,19,2,1978,339803.09,231
1998,20,1,1978,335031.7,247
1998,20,2,1977,331215.37,236
1998,21,1,1977,324421.79,239
1998,21,2,1976,319008.31,224
1998,22,1,1976,311934.1,246
1998,22,2,1975,306219.64,229
1998,23,1,1975,299381.8,260
1998,23,2,1974,293671.06,241
1998,24,1,1974,287583.99,239
1998,24,2,1973,282356.11,220
1998,25,1,1973,277546.86,243
1998,25,2,1972,273264.79,223
1998,26,1,1972,269291.63,245
1998,26,2,1971,265650.49,225
1998,27,1,1971,261680.51,254
1998,27,2,1970,258108.16,232
1998,28,1,1970,254234.72,236
1998,28,2,1969,250947.94,218
1998,29,1,1969,247761.3,244
1998,29,2,1968,245256.43,225
1998,30,1,1968,242930.66,262
1998,30,2,1967,241279.05,243
1998,31,1,1967,239538.63,246
1998,31,2,1966,238394.47,228
1998,32,1,1966,236928.45,242
1998,32,2,1965,236003.32,225
1998,33,1,1965,234598.94,248
1998,33,2,1964,233733.73,233
1998,34,1,1964,232073.05,223
1998,34,2,1963,230968.15,209
1998,35,1,1963,228844.65,247
1998,35,2,1962,227373.13,233
1998,36,1,1962,224974.53,267
1998,36,2,1961,223355.78,252
1998,37,1,1961,221015.95,268
1998,37,2,1960,219481.88,254
1998,38,1,1960,217290.39,275
1998,38,2,1959,215876.05,260
1998,39,1,1959,214037.83,287
1998,39,2,1958,212953.12,273
1998,40,1,1958,211523.02,354
1998,40,2,1957,210823.25,337
1998,41,1,1957,209641.3,319
1998,41,2,1956,209138.2,304
1998,42,1,1956,207972.79,377
1998,42,2,1955,207494.03,359
1998,43,1,1955,206139.63,395
1998,43,2,1954,205559.36,376
1998,44,1,1954,203759.88,462
1998,44,2,1953,202852.36,441
1998,45,1,1953,200392.12,517
1998,45,2,1952,199021.31,490
1998,46,1,1952,196141.66,510
1998,46,2,1951,194444.8,481
1998,47,1,1951,191549.95,552
1998,47,2,1950,189827.72,518
1998,48,1,1950,186833.04,620
1998,48,2,1949,185043.08,580
1998,49,1,1949,181978.92,652
1998,49,2,1948,180170.2,606
1998,50,1,1948,176965.06,773
1998,50,2,1947,175121.59,717
1998,51,1,1947,171918.7,683
1998,51,2,1946,170094.15,631
1998,52,1,1946,166943.71,831
1998,52,2,1945,165215.27,766
1998,53,1,1945,161932.29,875
1998,53,2,1944,160222.53,804
1998,54,1,1944,156901.78,877
1998,54,2,1943,155224.06,806
1998,55,1,1943,151945.6,936
1998,55,2,1942,150394.69,859
1998,56,1,1942,147109.64,1001
1998,56,2,1941,145668.67,920
1998,57,1,1941,142452.43,1033
1998,57,2,1940,141164.76,948
1998,58,1,1940,138041.56,1150
1998,58,2,1939,136946.88,1056
1998,59,1,1939,133856.41,1167
1998,59,2,1938,132931.63,1075
1998,60,1,1938,129976.99,1236
1998,60,2,1937,129306,1138
1998,61,1,1937,126484.11,1217
1998,61,2,1936,125978.57,1119
1998,62,1,1936,123243.65,1370
1998,62,2,1935,122927.85,1255
1998,63,1,1935,120046.25,1500
1998,63,2,1934,119840,1371
1998,64,1,1934,116773.25,1505
1998,64,2,1933,116532.44,1369
1998,65,1,1933,113489.94,1640
1998,65,2,1932,113375.24,1484
1998,66,1,1932,110165.83,1759
1998,66,2,1931,110019.22,1584
1998,67,1,1931,106691.66,1917
1998,67,2,1930,106598.82,1718
1998,68,1,1930,103173.17,1965
1998,68,2,1929,103164.24,1751
1998,69,1,1929,99352.88,2039
1998,69,2,1928,99156.13,1808
1998,70,1,1928,94873.71,2092
1998,70,2,1927,94383.01,1848
1998,71,1,1927,89846.99,2067
1998,71,2,1926,89140.67,1821
1998,72,1,1926,84425.92,2115
1998,72,2,1925,83523.26,1857
1998,73,1,1925,78582.66,2207
1998,73,2,1924,77517.85,1939
1998,74,1,1924,72205.6,2215
1998,74,2,1923,70865.32,1949
1998,75,1,1923,65404.31,2181
1998,75,2,1922,63944.82,1920
1998,76,1,1922,58638.85,2186
1998,76,2,1921,57456.27,1924
1998,77,1,1921,52280.8,2155
1998,77,2,1920,51294.8,1899
1998,78,1,1920,46288.31,2096
1998,78,2,1919,45505.75,1843
1998,79,1,1919,40747.8,1874
1998,79,2,1918,40172.13,1638
1998,80,1,1918,35360.38,1857
1998,80,2,1917,34807.13,1610
1998,81,1,1917,31639.16,1802
1998,81,2,1916,31630.18,1549
1998,82,1,1916,28801.29,1811
1998,82,2,1915,29066.4,1545
1998,83,1,1915,26107.3,1809
1998,83,2,1914,26222.19,1529
1998,84,1,1914,23073.95,1690
1998,84,2,1913,22868.7,1414
1998,85,1,1913,19799.44,1684
1998,85,2,1912,19534.17,1390
1998,86,1,1912,16510.78,1521
1998,86,2,1911,16111.38,1234
1998,87,1,1911,13370.94,1255
1998,87,2,1910,12868.5,1004
1998,88,1,1910,10629.61,1119
1998,88,2,1909,10278.71,884
1998,89,1,1909,8356.55,969
1998,89,2,1908,8073.4,755
1998,90,1,1908,6366.46,821
1998,90,2,1907,6048.53,634
1998,91,1,1907,4713.12,642
1998,91,2,1906,4504.71,493
1998,92,1,1906,3516.19,507
1998,92,2,1905,3408.68,388
1998,93,1,1905,2604.67,440
1998,93,2,1904,2524.67,336
1998,94,1,1904,1841.22,352
1998,94,2,1903,1761.78,268
1998,95,1,1903,1250.27,257
1998,95,2,1902,1202.76,196
1998,96,1,1902,853.84,156
1998,96,2,1901,820.92,120
1998,97,1,1901,604.13,112
1998,97,2,1900,594.34,87
1998,98,1,1900,404.48,88
1998,98,2,1899,370.63,69
1998,99,1,1899,221.09,60
1998,99,2,1898,187.54,47
1998,100,1,1898,115.6,23.17
1998,100,2,1897,110.33,19.68
1998,101,1,1897,71.57,15.17
1998,101,2,1896,64.22,11.75
1998,102,1,1896,40.44,8.91
1998,102,2,1895,34.87,6.48
1998,103,1,1895,21.58,4.83
1998,103,2,1894,18.26,3.5
1998,104,1,1894,11.18,2.57
1998,104,2,1893,9.53,1.93
1998,105,1,1893,5.74,1.4
1998,105,2,1892,4.89,1.01
1998,106,1,1892,2.77,0.72
1998,106,2,1891,2.18,0.52
1998,107,1,1891,0.97,0.37
1998,107,2,1890,0.28,0
1998,108,1,1890,0.14,0
1998,108,2,1889,0,0
1998,109,1,1889,0,0
1998,109,2,1888,0,0
1998,110,1,1888,0,0
1998,110,2,1887,0,0
1998,111,1,1887,0,0
1998,111,2,1886,0,0
1998,112,1,1886,0,0
1998,112,2,1885,0,0
1998,113,1,1885,0,0
1998,113,2,1884,0,0
1998,114,1,1884,0,0
1998,114,2,1883,0,0
1998,115,1,1883,0,0
1998,115,2,1882,0,0
1998,116,1,1882,0,0
1998,116,2,1881,0,0
1998,117,1,1881,0,0
1998,117,2,1880,0,0
1998,118,1,1880,0,0
1998,118,2,1879,0,0
1998,119,1,1879,0,0
1998,119,2,1878,0,0
1998,120,1,1878,0,0
1998,120,2,1877,0,0
1998,121,1,1877,0,0
1998,121,2,1876,0,0
1998,122,1,1876,0,0
1998,122,2,1875,0,0
1998,123,1,1875,0,0
1998,123,2,1874,0,0
1998,124,1,1874,0,0
1998,124,2,1873,0,0
1998,125,1,1873,0,0
1998,125,2,1872,0,0
1998,126,1,1872,0,0
1998,126,2,1871,0,0
1998,127,1,1871,0,0
1998,127,2,1870,0,0
1998,128,1,1870,0,0
1998,128,2,1869,0,0
1998,129,1,1869,0,0
1998,129,2,1868,0,0
1998,130,1,1868,0,0
1998,130,2,1867,0,0
1999,0,1,1999,353046,5940
1999,0,2,1998,345925.17,873
1999,1,1,1998,348621.62,262
1999,1,2,1997,350007.73,171
1999,2,1,1997,348516.37,191
1999,2,2,1996,346184.54,133
1999,3,1,1996,346493.74,120
1999,3,2,1995,343927.33,88
1999,4,1,1995,348011.33,87
1999,4,2,1994,348059.38,67
1999,5,1,1994,348878.26,68
1999,5,2,1993,347315.61,54
1999,6,1,1993,349236.92,66
1999,6,2,1992,348704.57,55
1999,7,1,1992,350089.67,55
1999,7,2,1991,349999.38,46
1999,8,1,1991,349921.91,59
1999,8,2,1990,349465.71,52
1999,9,1,1990,349590.4,60
1999,9,2,1989,349771.2,56
1999,10,1,1989,346786.71,48
1999,10,2,1988,344787.82,46
1999,11,1,1988,342326.3,53
1999,11,2,1987,340028.61,51
1999,12,1,1987,337996.21,58
1999,12,2,1986,335711.54,57
1999,13,1,1986,333765.95,81
1999,13,2,1985,331504.37,81
1999,14,1,1985,330042.2,76
1999,14,2,1984,328494.16,76
1999,15,1,1984,328481.87,110
1999,15,2,1983,328734.1,110
1999,16,1,1983,330087.49,167
1999,16,2,1982,331907.39,166
1999,17,1,1982,333593.55,197
1999,17,2,1981,335708.65,195
1999,18,1,1981,337379.98,224
1999,18,2,1980,339369.71,218
1999,19,1,1980,340373.08,245
1999,19,2,1979,341621.01,235
1999,20,1,1979,339994.78,281
1999,20,2,1978,338837.03,267
1999,21,1,1978,333829.12,262
1999,21,2,1977,329820.26,244
1999,22,1,1977,323031.36,242
1999,22,2,1976,317631.57,225
1999,23,1,1976,310677.18,238
1999,23,2,1975,305073.53,219
1999,24,1,1975,298376.15,259
1999,24,2,1974,292792.88,238
1999,25,1,1974,286869.81,247
1999,25,2,1973,281808.93,226
1999,26,1,1973,277099.26,233
1999,26,2,1972,272912.77,213
1999,27,1,1972,268918.3,229
1999,27,2,1971,265230.85,210
1999,28,1,1971,261180.35,243
1999,28,2,1970,257503.49,223
1999,29,1,1970,253596.5,217
1999,29,2,1969,250247.17,198
1999,30,1,1969,247060.84,273
1999,30,2,1968,244563.28,252
1999,31,1,1968,242280.96,223
1999,31,2,1967,240664.78,208
1999,32,1,1967,238979.06,225
1999,32,2,1966,237836.59,210
1999,33,1,1966,236386.43,230
1999,33,2,1965,235449.14,215
1999,34,1,1965,234049.46,233
1999,34,2,1964,233163.96,218
1999,35,1,1964,231437.18,278
1999,35,2,1963,230302.17,260
1999,36,1,1963,228086.24,254
1999,36,2,1962,226578.28,238
1999,37,1,1962,224173.73,247
1999,37,2,1961,222536.03,234
1999,38,1,1961,220208,290
1999,38,2,1960,218689.73,276
1999,39,1,1960,216485.07,305
1999,39,2,1959,215108.54,289
1999,40,1,1959,213247.42,324
1999,40,2,1958,212205.8,310
1999,41,1,1958,210787.94,346
1999,41,2,1957,210129.4,329
1999,42,1,1957,208912.55,389
1999,42,2,1956,208433.55,371
1999,43,1,1956,207176.4,406
1999,43,2,1955,206700.9,387
1999,44,1,1955,205247.08,449
1999,44,2,1954,204646.39,427
1999,45,1,1954,202703.18,502
1999,45,2,1953,201735.94,474
1999,46,1,1953,199199.52,545
1999,46,2,1952,197809.52,514
1999,47,1,1952,194887.45,582
1999,47,2,1951,193238.17,547
1999,48,1,1951,190254.77,633
